id,rectype,recmass,recfalltype,reclat,reclong
14365,Valid,4.9,Found,-84.25135,161.37168
14366,Valid,6.8,Found,-84.25168,161.40899
14367,Valid,7.2,Found,-84.25343,161.44329
14368,Valid,3.2,Found,-84.27174,161.39959
14369,Valid,10.3,Found,-84.27112,161.42573
14370,Valid,4,Found,-84.27689,161.40813
14371,Valid,7.7,Found,-84.26728,161.4481
14372,Valid,18.7,Found,-84.27148,161.40633
14373,Valid,1.1,Found,-84.27271,161.41314
14374,Valid,6.8,Found,-84.2709,161.38728
14375,Valid,3.4,Found,-84.27344,161.41433
14376,Valid,19.3,Found,-84.27231,161.40262
14377,Valid,3.1,Found,-84.27257,161.37908
14378,Valid,8.6,Found,-84.2709,161.4058
14379,Valid,6.9,Found,-84.27483,161.39407
14380,Valid,11.6,Found,-84.27304,161.40643
14381,Valid,15.9,Found,-84.29352,161.32904
14382,Valid,14.5,Found,-84.27464,161.42617
14383,Valid,16.9,Found,-84.27186,161.40562
14384,Valid,20.1,Found,-84.27332,161.40238
14385,Valid,21.7,Found,-84.27082,161.3694
14386,Valid,20.1,Found,-84.27728,161.40405
14387,Valid,1.5,Found,-84.27276,161.41093
14388,Valid,5.8,Found,-84.29084,161.33845
14389,Valid,17.1,Found,-84.27156,161.4048
14390,Valid,9.4,Found,-84.27218,161.37185
14391,Valid,8.3,Found,-84.26449,161.37011
14392,Valid,7.2,Found,-84.2747,161.39153
14393,Valid,5.5,Found,-84.27333,161.37853
14394,Valid,6.4,Found,-84.29526,161.32207
14395,Valid,6.6,Found,-84.27076,161.3692
14396,Valid,10.8,Found,-84.26703,161.41912
14397,Valid,4,Found,-84.2759,161.40675
14398,Valid,5.2,Found,-84.27504,161.39797
14399,Valid,12.9,Found,-84.26649,161.41164
14400,Valid,14.5,Found,-84.27756,161.40201
14401,Valid,2.6,Found,-84.27123,161.41638
14402,Valid,7.3,Found,-84.27188,161.39979
14403,Valid,9.3,Found,-84.29272,161.35319
14404,Valid,6.7,Found,-84.27145,161.36688
14405,Valid,3.1,Found,-84.27659,161.4107
14406,Valid,2.8,Found,-84.27683,161.40602
14407,Valid,18.8,Found,-84.2775,161.40526
14408,Valid,23.6,Found,-84.27484,161.41767
14409,Valid,11.5,Found,-84.26652,161.35724
14410,Valid,6.9,Found,-84.27135,161.41234
14411,Valid,2.7,Found,-84.2724,161.40549
14412,Valid,1.3,Found,-84.27617,161.41204
14413,Valid,1.6,Found,-84.2762,161.4097
14414,Valid,0.6,Found,-84.27177,161.41129
14415,Valid,27.2,Found,-84.29382,161.3224
14416,Valid,7.9,Found,-84.27597,161.40691
14417,Valid,6.2,Found,-84.27864,161.39564
14418,Valid,9,Found,-84.2749,161.38457
14419,Valid,10.9,Found,-84.28564,161.32731
14420,Valid,15.7,Found,-84.27731,161.40681
14421,Valid,1.8,Found,-84.27687,161.40604
14422,Valid,6.7,Found,-84.2772,161.40091
14423,Valid,14.7,Found,-84.27213,161.4123
14424,Valid,5.2,Found,-84.27105,161.38646
14425,Valid,22,Found,-84.27345,161.40329
14426,Valid,20.4,Found,-84.27222,161.40483
14427,Valid,11.5,Found,-84.27857,161.40607
14428,Valid,15,Found,-84.27103,161.36843
14429,Valid,3.9,Found,-84.27651,161.4115
14430,Valid,16.2,Found,-84.27174,161.40449
14431,Valid,11.2,Found,-84.27477,161.39651
14432,Valid,2.7,Found,-84.27139,161.40438
14433,Valid,6,Found,-84.27217,161.4111
14434,Valid,7.9,Found,-84.27177,161.40183
14435,Valid,0.8,Found,-84.27807,161.39748
14436,Valid,2.3,Found,-84.27665,161.40603
14437,Valid,13.4,Found,-84.27851,161.40118
14438,Valid,2.8,Found,-84.27674,161.4087
14439,Valid,3.9,Found,-84.27529,161.37972
14440,Valid,9.9,Found,-84.272,161.36517
14441,Valid,18.3,Found,-84.27388,161.36094
14442,Valid,9.2,Found,-84.23113,161.48675
14443,Valid,10.2,Found,-84.23712,161.59466
14444,Valid,10.1,Found,-84.2337,161.56943
14445,Valid,12.4,Found,-84.2744,161.36508
14446,Valid,16.4,Found,-84.2769,161.39563
14447,Valid,7.1,Found,-84.23213,161.5174
14448,Valid,8.8,Found,-84.27248,161.3626
14449,Valid,22.9,Found,-84.23055,161.55964
14450,Valid,7.6,Found,-84.28213,161.37688
14451,Valid,22.6,Found,-84.27455,161.35524
14452,Valid,9.8,Found,-84.27517,161.37684
14453,Valid,6,Found,-84.23302,161.5467
14454,Valid,7.1,Found,-84.28294,161.37676
14455,Valid,11.5,Found,-84.2764,161.35768
14456,Valid,10.9,Found,-84.23405,161.54386
14457,Valid,7.5,Found,-84.2719,161.36734
14458,Valid,7.7,Found,-84.28552,161.35956
14459,Valid,3.4,Found,-84.2324,161.47689
14460,Valid,3.8,Found,-84.25338,161.51454
14461,Valid,9.2,Found,-84.27821,161.36118
14462,Valid,5.5,Found,-84.23305,161.54639
14463,Valid,7.3,Found,-84.2859,161.3486
14464,Valid,6,Found,-84.28093,161.36788
14465,Valid,2.9,Found,-84.27189,161.35599
14466,Valid,10.1,Found,-84.23198,161.5134
14467,Valid,8,Found,-84.27165,161.36125
14468,Valid,3.2,Found,-84.23163,161.50905
14469,Valid,12.2,Found,-84.27985,161.35766
14470,Valid,6.6,Found,-84.22997,161.55373
14471,Valid,2.7,Found,-84.28433,161.36173
14472,Valid,8,Found,-84.23238,161.55301
14473,Valid,7.2,Found,-84.2872,161.38448
14474,Valid,10.2,Found,-84.28506,161.37982
14475,Valid,3.9,Found,-84.23132,161.47584
14476,Valid,3.1,Found,-84.28434,161.36339
14477,Valid,2.9,Found,-84.23412,161.47919
14478,Valid,27,Found,-84.27197,161.35985
14479,Valid,4.3,Found,-84.28738,161.34227
14480,Valid,42.7,Found,-84.27905,161.37169
14481,Valid,6.8,Found,-84.2875,161.34364
14482,Valid,18.3,Found,-84.28433,161.3873
14483,Valid,4.3,Found,-84.28399,161.36486
14484,Valid,3.3,Found,-84.23531,161.51537
14485,Valid,11.9,Found,-84.23364,161.4898
14486,Valid,7.1,Found,-84.23532,161.51184
14487,Valid,13.2,Found,-84.28537,161.38651
14488,Valid,8.3,Found,-84.28049,161.39261
14489,Valid,18.7,Found,-84.27365,161.36201
14490,Valid,7.6,Found,-84.23368,161.46315
14491,Valid,2.7,Found,-84.23507,161.4876
14492,Valid,8.6,Found,-84.27843,161.35143
14493,Valid,28.1,Found,-84.28352,161.32426
14494,Valid,22.5,Found,-84.27997,161.38005
14495,Valid,5,Found,-84.23135,161.4647
14496,Valid,5.8,Found,-84.27201,161.41056
14497,Valid,3.1,Found,-84.27045,161.39259
14498,Valid,3.6,Found,-84.2339,161.49871
14499,Valid,18.8,Found,-84.28622,161.37579
14500,Valid,4.1,Found,-84.24585,161.40139
14501,Valid,9,Found,-84.23295,161.47552
14502,Valid,4.2,Found,-84.23112,161.46335
14503,Valid,8.4,Found,-84.23403,161.47591
14504,Valid,16.3,Found,-84.23236,161.52292
14505,Valid,11.6,Found,-84.23174,161.54752
14506,Valid,4.8,Found,-84.28011,161.36336
14507,Valid,16.4,Found,-84.23494,161.5688
14508,Valid,3.9,Found,-84.27863,161.37296
14509,Valid,7.4,Found,-84.28735,161.356
14510,Valid,14.1,Found,-84.2508,161.36939
14511,Valid,3.1,Found,-84.25065,161.45922
14512,Valid,44.3,Found,-84.23556,161.44866
14513,Valid,39.2,Found,-84.24404,161.43124
14514,Valid,10.7,Found,-84.26988,161.40123
14515,Valid,10.1,Found,-84.25319,161.41933
14516,Valid,6.8,Found,-84.25303,161.40416
14517,Valid,57.5,Found,-84.24466,161.42542
14518,Valid,4,Found,-84.23111,161.44613
14519,Valid,9.8,Found,-84.24989,161.42846
14520,Valid,2.6,Found,-84.23741,161.49372
14521,Valid,11.9,Found,-84.25232,161.38808
14522,Valid,2.7,Found,-84.24076,161.44866
14523,Valid,294.7,Found,-84.29139,161.51972
14524,Valid,285.9,Found,-84.26265,161.44965
14525,Valid,226.5,Found,-84.27297,161.72079
14526,Valid,116.6,Found,-84.27411,161.68011
14527,Valid,3.5,Found,-84.28911,161.37415
14528,Valid,80.8,Found,-84.38366,162.0802
14529,Valid,85.7,Found,-84.273,161.72106
14530,Valid,37.7,Found,-84.27399,161.68038
14531,Valid,4,Found,-84.27385,161.68648
14532,Valid,29.6,Found,-84.27398,161.68045
14533,Valid,9.8,Found,-84.26502,161.40554
14534,Valid,11.1,Found,-84.27395,161.68488
14535,Valid,2.6,Found,-84.27386,161.68359
14536,Valid,1.1,Found,-84.27385,161.68323
14537,Valid,1,Found,-84.27385,161.68648
14538,Valid,19.2,Found,-84.2739,161.68448
14539,Valid,5.4,Found,-84.27378,161.68879
14540,Valid,6.8,Found,-84.27402,161.67908
14541,Valid,20.1,Found,-84.27392,161.68476
14542,Valid,0.5,Found,-84.27372,161.68479
14543,Valid,13.1,Found,-84.27385,161.6855
14544,Valid,7.7,Found,-84.27388,161.68544
14545,Valid,14.1,Found,-84.274,161.68062
14546,Valid,7,Found,-84.27233,161.41277
14547,Valid,14.3,Found,-84.27398,161.68286
14548,Valid,14.2,Found,-84.27408,161.67855
14549,Valid,15.1,Found,-84.27386,161.68397
14550,Valid,0.4,Found,-84.27386,161.68437
14551,Valid,9,Found,-84.27386,161.68563
14552,Valid,6.1,Found,-84.27386,161.68738
14553,Valid,20.2,Found,-84.27392,161.68763
14554,Valid,6.2,Found,-84.27383,161.68483
14555,Valid,3.1,Found,-84.27384,161.68393
14556,Valid,4.9,Found,-84.27386,161.68359
14557,Valid,3.9,Found,-84.23337,161.48176
14558,Valid,10.9,Found,-84.27394,161.68403
14559,Valid,8.5,Found,-84.27386,161.68357
14560,Valid,12.5,Found,-84.25408,161.39396
14561,Valid,37.3,Found,-84.27388,161.68711
14562,Valid,14.8,Found,-84.35811,161.24509
14563,Valid,3.6,Found,-84.27377,161.68544
14564,Valid,2.9,Found,-84.27375,161.68904
14565,Valid,16.1,Found,-84.27388,161.68468
14566,Valid,4.1,Found,-84.27372,161.68917
14567,Valid,5,Found,-84.27383,161.68573
14568,Valid,2.6,Found,-84.27394,161.68329
14569,Valid,47.7,Found,-84.27378,161.68879
14570,Valid,8.4,Found,-84.27386,161.68472
14571,Valid,2.4,Found,-84.27371,161.68486
14572,Valid,1.2,Found,-84.27378,161.68545
14573,Valid,4.9,Found,-84.23543,161.43983
14574,Valid,10.3,Found,-84.2739,161.68472
14575,Valid,3.3,Found,-84.27387,161.68554
14576,Valid,31.1,Found,-84.27394,161.68329
14577,Valid,4.4,Found,-84.27384,161.68376
14578,Valid,7.4,Found,-84.27391,161.68428
14579,Valid,5.9,Found,-84.27375,161.68588
14580,Valid,2.7,Found,-84.27239,161.41307
14581,Valid,3,Found,-84.27386,161.68358
14582,Valid,6.4,Found,-84.26126,161.35465
14583,Valid,8.4,Found,-84.27396,161.68221
14584,Valid,4.9,Found,-84.27385,161.68514
14585,Valid,6.6,Found,-84.27204,161.40762
14586,Valid,8.2,Found,-84.25964,161.36012
14587,Valid,14.8,Found,-84.237,161.51187
14588,Valid,9,Found,-84.27384,161.68406
14589,Valid,11.4,Found,-84.27378,161.68888
14590,Valid,4.4,Found,-84.27379,161.68546
14591,Valid,2.2,Found,-84.27383,161.68582
14592,Valid,22.6,Found,-84.27386,161.68474
14593,Valid,15,Found,-84.26544,161.40627
14594,Valid,3.2,Found,-84.27391,161.68431
14595,Valid,3.7,Found,-84.27383,161.68573
14596,Valid,1.7,Found,-84.27366,161.68668
14597,Valid,12.5,Found,-84.27395,161.68204
14598,Valid,8.7,Found,-84.27259,161.41424
14599,Valid,2.9,Found,-84.27382,161.68455
14600,Valid,4.2,Found,-84.27233,161.41046
14601,Valid,2.8,Found,-84.27613,161.37197
14602,Valid,1.4,Found,-84.26899,161.39551
14603,Valid,11.3,Found,-84.26777,161.41272
14604,Valid,36.7,Found,-84.26309,161.39308
14605,Valid,3.7,Found,-84.26789,161.40298
14606,Valid,12.7,Found,-84.28928,161.37015
14607,Valid,8.2,Found,-84.24332,161.449
14608,Valid,5.6,Found,-84.24169,161.47922
14609,Valid,10.9,Found,-84.24284,161.44999
14610,Valid,3,Found,-84.24357,161.4531
14611,Valid,25.5,Found,-84.2858,161.33204
14612,Valid,1,Found,-84.27375,161.6853
14613,Valid,61.7,Found,-84.26667,161.5
14614,Valid,148.2,Found,-84.26667,161.5
14615,Valid,117.6,Found,-84.26667,161.5
14616,Valid,267.1,Found,-84.26667,161.5
14617,Valid,277.7,Found,-84.26667,161.5
14618,Valid,235,Found,-84.26667,161.5
14619,Valid,182.4,Found,-84.26667,161.5
14620,Valid,524.4,Found,-84.26667,161.5
14621,Valid,660.7,Found,-84.26667,161.5
14622,Valid,340.6,Found,-84.26667,161.5
14623,Valid,288.5,Found,-84.26667,161.5
14624,Valid,122,Found,-84.26667,161.5
14625,Valid,171.9,Found,-84.26667,161.5
14626,Valid,82.1,Found,-84.26667,161.5
14627,Valid,35,Found,-84.26667,161.5
14628,Valid,24.3,Found,-84.26667,161.5
14629,Valid,23,Found,-84.26667,161.5
14630,Valid,25.5,Found,-84.26667,161.5
14631,Valid,28.5,Found,-84.26667,161.5
14632,Valid,79.6,Found,-84.26667,161.5
14633,Valid,5.8,Found,-84.26667,161.5
14634,Valid,48,Found,-84.26667,161.5
14635,Valid,28.9,Found,-84.26667,161.5
14636,Valid,22.7,Found,-84.26667,161.5
14637,Valid,4.8,Found,-84.26667,161.5
14638,Valid,2.1,Found,-84.26667,161.5
14639,Valid,5.7,Found,-84.26667,161.5
14640,Valid,8.8,Found,-84.26667,161.5
14641,Valid,8.8,Found,-84.26667,161.5
14642,Valid,30.2,Found,-84.26667,161.5
14643,Valid,4416,Found,34.00833,-103.60278
14644,Valid,4760,Found,34,-81.25
14645,Valid,200000,Found,40.5,112.5
14647,Valid,1240,Found,35.66667,-80.25
14648,Valid,2160,Found,34.655,-101.64
14649,Valid,1800,Found,34.655,-101.64
14651,Valid,20000,Found,31.55,-87.51667
14654,Valid,4500,Found,39.36667,-103.16667
14656,Valid,442,Found,35.86667,-81.91667
14657,Valid,46000,Found,41.43333,-96.96667
14658,Valid,3500,Found,49.08333,42.51667
14660,Valid,10000,Found,-35.95,143.33333
14662,Valid,21.4,Found,34.38667,-112.02833
53484,Valid,262.2,Found,33.69177,-113.63612
14663,Valid,357,Found,-24.13833,115.87167
14665,Valid,4400,Found,38.38333,-98.01667
14666,Valid,11700,Found,38.44,-98.06667
30743,Valid,2950,Found,37.68333,-105.7
14667,Valid,19050,Found,34.51667,-117.98333
14668,Valid,1600,Found,45.6,-110.58333
14669,Valid,235,Found,36.41667,-85.25
56075,Valid,43000,Found,29.85167,111.59833
53635,Valid,4318,Found,30.52213,-99.73698
14672,Valid,824,Found,34.15,-101.3
14673,Valid,10000,Found,33.33333,-84.1
14677,Valid,1315,Found,36.58333,-100.2
14679,Valid,7000,Found,46.1,-111.4
14680,Valid,1400,Found,39.41667,-79.15
55762,Valid,4800,Found,50.00957,-95.38537
14682,Valid,4300,Found,34.25972,-101.40833
14683,Valid,20676,Found,41.5,-91.47917
14684,Valid,1947.1,Found,-81.33333,152.83333
14685,Valid,2804.6,Found,-81.33333,152.83333
14686,Valid,941.6,Found,-81.33333,152.83333
14687,Valid,9000,Found,-81.33333,152.83333
14688,Valid,10172,Found,-81.33333,152.83333
14689,Valid,5086.1,Found,-81.33333,152.83333
14690,Valid,1554,Found,-81.33333,152.83333
14691,Valid,546.9,Found,-81.33333,152.83333
14692,Valid,229.4,Found,-81.33333,152.83333
14693,Valid,141.9,Found,-81.33333,152.83333
14694,Valid,564000,Found,39.93333,-99.6
14695,Valid,158500,Found,29.3,105.3
14696,Valid,350000,Found,27.35,108.5
14697,Valid,16.6,Found,-30.09056,128.80583
14698,Valid,3020,Found,40.46667,-99.5
14699,Valid,179,Found,-30.6,127.16667
14700,Valid,53.89,Found,-30.13,127.38267
14701,Valid,58,Found,-30.53583,127.33967
14702,Valid,5600,Found,32.9,-102.28333
14703,Valid,1600,Found,32.99167,-102.38833
14704,Valid,861,Found,32.98333,-102.38833
44717,Valid,611.9,Found,41.03333,-102.88333
14705,Valid,94800,Found,26.01667,-111.36667
14706,Valid,698,Found,,
45815,Valid,1000,Found,-28.9725,-63.341111
14707,Valid,94.5,Found,34.8125,-106.79167
14709,Valid,19500,Found,19.26667,-97.28333
14710,Valid,997000,Found,-29.41667,-66.85
54671,Valid,73,Found,-24.7,-69.75
54617,Valid,30750,Found,-24.68333,-69.76667
54618,Valid,25450,Found,-24.68333,-69.76667
54619,Valid,29300,Found,-24.68333,-69.76667
57174,Valid,1431,Found,-24.68333,-69.76667
57191,Valid,230,Found,-24.68333,-69.76667
57192,Valid,701,Found,-24.68333,-69.76667
57193,Valid,1617,Found,-24.68333,-69.76667
57194,Valid,85,Found,-24.68333,-69.76667
57195,Valid,6800,Found,-24.68333,-69.76667
57196,Valid,300,Found,-24.68333,-69.76667
57197,Valid,7090,Found,-24.68333,-69.76667
57198,Valid,2016,Found,-24.68333,-69.76667
57199,Valid,565,Found,-24.68333,-69.76667
57302,Valid,308,Found,-24.68333,-69.76667
57303,Valid,263,Found,-24.68333,-69.76667
57330,Valid,8100,Found,-24.68333,-69.76667
57331,Valid,161,Found,-24.68333,-69.76667
57332,Valid,663,Found,-24.68333,-69.76667
57333,Valid,7090,Found,-24.68333,-69.76667
57334,Valid,333,Found,-24.68333,-69.76667
57335,Valid,506,Found,-24.68333,-69.76667
57336,Valid,203,Found,-24.68333,-69.76667
57337,Valid,131,Found,-24.68333,-69.76667
57338,Valid,12110,Found,-24.68333,-69.76667
14712,Valid,4018,Found,39.12417,-98.16778
14713,Valid,309,Found,33.28944,-102.54306
14714,Valid,11,Found,37.65,-105.73333
14715,Valid,3000,Found,34.25,-84.5
45978,Valid,8200,Found,-8.65,115.21667
14719,Valid,22,Found,-34.45,140.56667
14720,Valid,2077,Found,,
14722,Valid,1457.8,Found,33.6,-101.73333
14725,Valid,15.8,Found,34.5,-116.95
14726,Valid,5.8,Found,34.5,-116.95
14727,Valid,7.5,Found,34.5,-116.95
14728,Valid,37.4,Found,34.5,-116.95
14729,Valid,3.1,Found,34.5,-116.95
14730,Valid,26.9,Found,34.5,-116.95
14731,Valid,4.8,Found,34.5,-116.95
14732,Valid,2,Found,34.5,-116.95
14733,Valid,3,Found,34.5,-116.95
14734,Valid,6.4,Found,34.5,-116.95
14735,Valid,3.8,Found,34.5,-116.95
14736,Valid,1.2,Found,34.5,-116.95
14737,Valid,14,Found,34.5,-116.95
14738,Valid,3.4,Found,34.50133,-116.96467
14739,Valid,12.5,Found,34.5095,-116.95583
14740,Valid,4.1,Found,34.5125,-116.95083
14741,Valid,12.8,Found,34.5,-116.95
14742,Valid,0.97,Found,34.48793,-116.9488
14743,Valid,3.91,Found,34.48868,-116.94985
14744,Valid,18.4,Found,34.4918,-116.943
14745,Valid,3.92,Found,34.49312,-116.94662
14746,Valid,16.49,Found,34.49058,-116.95032
14747,Valid,7.56,Found,34.49095,-116.95038
14748,Valid,2.71,Found,34.49553,-116.9471
31364,Valid,21,Found,34.51087,-116.93545
30746,Valid,5.6,Found,34.5001,-116.94217
30747,Valid,3.1,Found,34.48715,-116.95337
35466,Valid,3,Found,34.4875,-116.95567
35467,Valid,10.1,Found,34.487,-116.956
35468,Valid,4.12,Found,34.48708,-116.95797
35469,Valid,3.22,Found,34.4871,-116.9578
35470,Valid,11.87,Found,34.49015,-116.94985
35471,Valid,0.92,Found,34.4868,-116.95837
35472,Valid,2.48,Found,34.48793,-116.95638
35473,Valid,0.9,Found,34.48887,-116.95223
31365,Valid,5.21,Found,34.4921,-116.94308
31366,Valid,0.84,Found,34.48975,-116.94277
31367,Valid,2.17,Found,34.48595,-116.9637
31368,Valid,1.75,Found,34.48457,-116.96255
31369,Valid,106.22,Found,34.48413,-116.96083
31370,Valid,38.56,Found,34.487,-116.96512
31371,Valid,10.32,Found,34.48742,-116.9735
31372,Valid,30.43,Found,34.48613,-116.9739
31373,Valid,2.29,Found,34.48667,-116.95833
30748,Valid,9.2,Found,34.48472,-116.96107
32766,Valid,6.85,Found,34.48728,-116.95833
44718,Valid,6,Found,34.525,-116.95333
45967,Valid,13.15,Found,34.486,-116.97275
45968,Valid,0.85,Found,34.51092,-116.93962
52460,Valid,2.6,Found,34.48972,-116.98128
52461,Valid,30.7,Found,34.48823,-116.97797
52462,Valid,12.7,Found,34.48075,-116.9788
52463,Valid,0.6,Found,34.48148,-116.95325
52464,Valid,3.93,Found,34.4887,-116.9788
52526,Valid,3.5,Found,34.48712,-116.96147
52527,Valid,1.1,Found,34.48657,-116.9592
52528,Valid,7.3,Found,34.48662,-116.9564
52529,Valid,6.5,Found,34.48565,-116.95673
52530,Valid,1.5,Found,34.48703,-116.95595
52531,Valid,3.2,Found,34.48733,-116.96055
52532,Valid,0.8,Found,34.48738,-116.96065
52533,Valid,4,Found,34.48598,-116.95593
52465,Valid,43.1,Found,34.48388,-116.9501
14749,Valid,20500,Found,17.9,-77.63333
14750,Valid,35400,Found,32.83611,-99.60417
14751,Valid,7000,Found,34,-106.96667
14752,Valid,50,Found,-34.66667,-59.36667
30749,Valid,32.5,Found,38.39918,-115.9967
14758,Valid,861,Found,39.11667,-98.68333
14760,Valid,6700,Found,40.74972,-97.74972
14761,Valid,46,Found,42.76667,-104.35
14762,Valid,100000,Found,-27,-70
14763,Valid,31.5,Found,-31.01667,127.21667
55542,Valid,36.54,Found,-31.39953,127.14467
30750,Valid,378,Found,-21.3,24.1028
14765,Valid,2493.7,Found,,
14766,Valid,792.9,Found,,
14767,Valid,653.5,Found,,
14768,Valid,410.4,Found,,
14769,Valid,1762,Found,,
14770,Valid,730.9,Found,,
14771,Valid,624.8,Found,,
14772,Valid,739.5,Found,,
14773,Valid,205.63,Found,,
14774,Valid,99.25,Found,,
14775,Valid,54.2,Found,-84.21667,160.5
14776,Valid,97.41,Found,,
14777,Valid,49.84,Found,,
14778,Valid,33.3,Found,,
14779,Valid,33.96,Found,,
14780,Valid,29.6,Found,,
14781,Valid,16.74,Found,,
14782,Valid,18.87,Found,,
14783,Valid,8.66,Found,,
14784,Valid,2.57,Found,-84.21667,160.5
14785,Valid,3.12,Found,-84.21667,160.5
14786,Valid,6.63,Found,-84.21667,160.5
14787,Valid,6.8,Found,-84.21667,160.5
14788,Valid,5.85,Found,-84.21667,160.5
14789,Valid,8.78,Found,-84.21667,160.5
14790,Valid,0.38,Found,-84.21667,160.5
14791,Valid,1.76,Found,-84.21667,160.5
14792,Valid,1.04,Found,-84.21667,160.5
14793,Valid,2.53,Found,-84.21667,160.5
14794,Valid,0.59,Found,-84.21667,160.5
14795,Valid,4.03,Found,-84.21667,160.5
14796,Valid,10.48,Found,-84.21667,160.5
14797,Valid,17.56,Found,-84.21667,160.5
14798,Valid,20.86,Found,-84.21667,160.5
14799,Valid,6.02,Found,-84.21667,160.5
14800,Valid,289.5,Found,,
14801,Valid,347.9,Found,,
14802,Valid,124.45,Found,,
14803,Valid,188.78,Found,,
14804,Valid,45.73,Found,,
14805,Valid,56.51,Found,,
14806,Valid,18.86,Found,,
14807,Valid,13.7,Found,-84.21667,160.5
14808,Valid,19.84,Found,,
14809,Valid,26.05,Found,,
14810,Valid,5.52,Found,,
14811,Valid,32.38,Found,,
14812,Valid,0.5,Found,,
14813,Valid,7.69,Found,,
14814,Valid,0.84,Found,,
14815,Valid,32.22,Found,,
14816,Valid,20.99,Found,,
14817,Valid,12.02,Found,,
14818,Valid,136.77,Found,,
14819,Valid,62.41,Found,,
14820,Valid,4.6,Found,,
14821,Valid,1.88,Found,,
14822,Valid,2.65,Found,,
14823,Valid,4.49,Found,,
14824,Valid,11.01,Found,,
14825,Valid,2.67,Found,,
14826,Valid,3.61,Found,,
14827,Valid,17.68,Found,,
14828,Valid,9.62,Found,,
14829,Valid,9.46,Found,-84.21667,160.5
14830,Valid,5.7,Found,-84.21667,160.5
14831,Valid,3.54,Found,-84.21667,160.5
14832,Valid,2.38,Found,-84.21667,160.5
14833,Valid,0.24,Found,-84.21667,160.5
14834,Valid,0.22,Found,-84.21667,160.5
14835,Valid,3.7,Found,-84.21667,160.5
14836,Valid,5.61,Found,-84.21667,160.5
14837,Valid,3.02,Found,-84.21667,160.5
14838,Valid,4.3,Found,-84.21667,160.5
14839,Valid,0.2,Found,-84.21667,160.5
14840,Valid,0.6,Found,-84.21667,160.5
14841,Valid,1.1,Found,-84.21667,160.5
14842,Valid,14.4,Found,-84.21667,160.5
14843,Valid,1.2,Found,-84.21667,160.5
14844,Valid,54.5,Found,-84.21667,160.5
14845,Valid,96.6,Found,-84.21667,160.5
14846,Valid,97.97,Found,,
14847,Valid,75.6,Found,,
14848,Valid,158.07,Found,,
14849,Valid,137.95,Found,,
14850,Valid,189.09,Found,,
14851,Valid,47.49,Found,,
14852,Valid,178.13,Found,,
14853,Valid,377.7,Found,,
14854,Valid,34.3,Found,,
14855,Valid,87.24,Found,,
14856,Valid,7.6,Found,-84.21667,160.5
14857,Valid,6.7,Found,-84.21667,160.5
14858,Valid,0.3,Found,-84.21667,160.5
14859,Valid,0.2,Found,-84.21667,160.5
14860,Valid,1.7,Found,-84.21667,160.5
14861,Valid,1.41,Found,-84.21667,160.5
14862,Valid,1.5,Found,-84.21667,160.5
14863,Valid,0.9,Found,-84.21667,160.5
14864,Valid,3.95,Found,,
14865,Valid,5.76,Found,,
14866,Valid,20.42,Found,,
14867,Valid,0.4,Found,,
14868,Valid,0.69,Found,,
14869,Valid,11.18,Found,,
14870,Valid,8.04,Found,,
14871,Valid,14.4,Found,,
14872,Valid,92.13,Found,,
14873,Valid,14.13,Found,,
14874,Valid,9.99,Found,,
14875,Valid,9.55,Found,,
14876,Valid,5.89,Found,,
14877,Valid,10.5,Found,,
14878,Valid,2.79,Found,,
14879,Valid,12.92,Found,,
14880,Valid,4.56,Found,,
14881,Valid,18.76,Found,,
14882,Valid,19.42,Found,,
14883,Valid,0.43,Found,,
14884,Valid,0.32,Found,,
14885,Valid,15.65,Found,,
14886,Valid,8.53,Found,,
14887,Valid,2.52,Found,,
14888,Valid,0.92,Found,,
14889,Valid,0.66,Found,,
14890,Valid,58.3,Found,,
14891,Valid,35.23,Found,,
14892,Valid,48.68,Found,,
14893,Valid,36.17,Found,,
14894,Valid,64.02,Found,,
14895,Valid,72.9,Found,,
14896,Valid,34.98,Found,,
14897,Valid,58.15,Found,,
14898,Valid,0.61,Found,,
14899,Valid,1.58,Found,,
14900,Valid,281,Found,,
14901,Valid,328.3,Found,,
14902,Valid,691.7,Found,,
14903,Valid,3.1,Found,-84.21667,160.5
14904,Valid,32.9,Found,-84.21667,160.5
14905,Valid,34.4,Found,-84.21667,160.5
14906,Valid,7.2,Found,-84.21667,160.5
14907,Valid,6.4,Found,-84.21667,160.5
14908,Valid,29.7,Found,-84.21667,160.5
14909,Valid,2.6,Found,-84.21667,160.5
14910,Valid,7.79,Found,-84.21667,160.5
14911,Valid,19.03,Found,-84.21667,160.5
14912,Valid,1.37,Found,-84.21667,160.5
14913,Valid,5.88,Found,-84.21667,160.5
14914,Valid,7.25,Found,-84.21667,160.5
14915,Valid,5.31,Found,-84.21667,160.5
14916,Valid,3.98,Found,-84.21667,160.5
14917,Valid,8.06,Found,-84.21667,160.5
14918,Valid,3.03,Found,,
14951,Valid,0.24,Found,-84.21667,160.5
14919,Valid,44.8,Found,,
14920,Valid,42.95,Found,,
14921,Valid,30.54,Found,,
14922,Valid,3.86,Found,,
14923,Valid,10.02,Found,,
14924,Valid,9.35,Found,,
14925,Valid,10.31,Found,,
14926,Valid,0.07,Found,,
14927,Valid,4.65,Found,,
14928,Valid,133.4,Found,-84.21667,160.5
14929,Valid,74.8,Found,-84.21667,160.5
